sale_id,product_name,category,quantity,unit_price,sale_date,customer_type
1179,Shampoo,Personal Care,1.0,180.0,2026-06-26,Walk-in
1180,Tea Powder 250g,Grocery,,116.0,2026-04-28,Walk-in
1181,Tea Powder 250g,Grocery,9.0,117.0,2026-04-04,Wholesale
1182,Toothpaste,Personal Care,9.0,88.0,2026-03-18,Regular
1183,Curd 500g,Dairy,7.0,44.0,2026-01-20,Wholesale
1184,Namkeen 200g,Snacks,6.0,62.0,2026-05-05,Wholesale
1185,Cooking Oil 1L,Grocery,10.0,154.0,2026-01-10,Wholesale
1186,Curd 500g,Dairy,2.0,36.0,2026-03-27,Walk-in
1187,Paneer 200g,Dairy,4.0,81.0,2026-02-28,Wholesale
1188,Rice 5kg,Grocery,13.0,355.0,2026-01-14,Walk-in
1189,Wheat Flour 5kg,Grocery,18.0,220.0,2026-05-25,Regular
1190,Namkeen 200g,Snacks,8.0,63.0,2026-02-09,Regular
1191,Curd 500g,Dairy,20.0,42.0,2026-05-28,Wholesale
1192,Sugar 1kg,Grocery,14.0,43.0,2026-03-16,Walk-in
1193,Tea Powder 250g,Grocery,,117.0,2026-01-22,Walk-in
1194,Wheat Flour 5kg,Grocery,13.0,223.0,2026-03-09,Regular
1195,Curd 500g,Dairy,14.0,43.0,2026-06-28,Regular
1196,Tea Powder 250g,Grocery,18.0,,2026-02-20,Walk-in
1197,Curd 500g,Dairy,19.0,45.0,2026-02-20,Wholesale
1198,Toothpaste,Personal Care,3.0,88.0,2026-03-10,Walk-in
1199,Namkeen 200g,Snacks,19.0,65.0,2026-01-23,Regular
1200,Paneer 200g,Dairy,12.0,81.0,2026-03-31,Regular
1201,Namkeen 200g,Snacks,20.0,60.0,2026-06-17,Regular
1202,Chips,Snacks,12.0,17.0,2026-06-07,Walk-in
1203,Tea Powder 250g,Grocery,2.0,122.0,2026-03-01,Regular
1204,Milk 1L,Dairy,3.0,52.0,2026-01-29,Wholesale
1205,WHEAT FLOUR 5KG  ,Grocery,20.0,218.0,2026-02-07,Walk-in
1206,Rice 5kg,Grocery,4.0,350.0,2026-03-20,Walk-in
1207,Dishwash Liquid,Household,11.0,90.0,2026-02-23,Wholesale
1208,Shampoo,Personal Care,18.0,178.0,2026-05-14,Walk-in
1209,Dishwash Liquid,Household,5.0,99.0,2026-06-27,Wholesale
1210,Rice 5kg,Grocery,19.0,351.0,2026-06-19,Wholesale
1211,Wheat Flour 5kg,Grocery,6.0,219.0,2026-01-16,Walk-in
1212,Shampoo,Personal Care,9.0,184.0,2026-01-14,Walk-in
1213,Rice 5kg,Grocery,13.0,346.0,2026-06-19,Walk-in
1214,Milk 1L,Dairy,1.0,51.0,2026-03-16,Wholesale
1215,Curd 500g,Dairy,13.0,38.0,2026-05-11,Wholesale
1216,Cooking Oil 1L,Grocery,16.0,,2026-06-02,Wholesale
1217,Sugar 1kg,Grocery,7.0,42.0,2026-05-09,Walk-in
1218,Rice 5kg,Grocery,8.0,345.0,2026-05-16,Walk-in
1219,Namkeen 200g,Snacks,13.0,62.0,2026-02-10,Regular
1220,Milk 1L,Dairy,12.0,60.0,2026-04-01,Wholesale
1221,Chips,Snacks,17.0,18.0,2026-03-12,Regular
1222,Biscuits,Snacks,1.0,31.0,2026-05-23,Walk-in
1223,Toothpaste,Personal Care,11.0,87.0,2026-04-11,Wholesale
1224,Tea Powder 250g,Grocery,13.0,116.0,2026-05-14,Wholesale
1225,Toothpaste,Personal Care,8.0,91.0,2026-05-27,Regular
1226,Paneer 200g,Dairy,20.0,79.0,2026-03-26,Walk-in
1227,Tea Powder 250g,Grocery,5.0,118.0,2026-05-29,Wholesale
1228,Shampoo,Personal Care,10.0,177.0,2026-06-26,Wholesale
1229,Tea Powder 250g,Grocery,5.0,121.0,2026-06-17,Wholesale
1230,Soap,Personal Care,3.0,35.0,2026-05-23,Wholesale
1231,Cooking Oil 1L,Grocery,11.0,147.0,2026-02-07,Wholesale
1232,Rice 5kg,Grocery,14.0,350.0,2026-04-16,Walk-in
1233,Detergent 1kg,Household,9.0,135.0,2026-02-08,Regular
1234,Cooking Oil 1L,Grocery,6.0,147.0,2026-01-07,Wholesale
1235,Biscuits,Snacks,19.0,34.0,2026-06-06,Regular
1236,Toothpaste,Personal Care,1.0,88.0,2026-04-02,Regular
1237,Dishwash Liquid,Household,17.0,92.0,2026-06-04,Walk-in
1238,Milk 1L,Dairy,13.0,52.0,2026-05-06,Walk-in
1239,Tea Powder 250g,Grocery,7.0,117.0,2026-02-27,Regular
1240,Paneer 200g,Dairy,9.0,75.0,2026-04-16,Regular
1241,Shampoo,Personal Care,3.0,178.0,2026-02-15,Walk-in
1242,Dishwash Liquid,Household,15.0,95.0,2026-03-05,Walk-in
1243,Curd 500g,Dairy,,35.0,2026-04-08,Wholesale
1244,Namkeen 200g,Snacks,20.0,61.0,2026-05-27,Wholesale
1245,Wheat Flour 5kg,Grocery,4.0,223.0,2026-04-26,Walk-in
1246,Wheat Flour 5kg,Grocery,17.0,218.0,2026-05-18,Walk-in
1247,Wheat Flour 5kg,Grocery,13.0,223.0,2026-05-13,Wholesale
1248,Wheat Flour 5kg,Grocery,10.0,218.0,2026-04-23,Walk-in
1249,Chips,Snacks,15.0,19.0,2026-02-12,Walk-in
1250,CHIPS  ,Snacks,2.0,24.0,2026-06-26,Wholesale
1251,Tea Powder 250g,Grocery,15.0,122.0,2026-01-24,Wholesale
1252,Cooking Oil 1L,Grocery,19.0,147.0,2026-06-28,Wholesale
1253,Tea Powder 250g,Grocery,14.0,121.0,2026-03-24,Walk-in
1254,Rice 5kg,Grocery,15.0,347.0,2026-06-01,Wholesale
1255,Shampoo,Personal Care,3.0,182.0,2026-03-06,Walk-in
1256,Soap,Personal Care,3.0,31.0,2026-01-30,Wholesale
1257,Detergent 1kg,Household,12.0,135.0,2026-01-22,Wholesale
1258,Curd 500g,Dairy,20.0,43.0,2026-02-10,Walk-in
1259,Curd 500g,Dairy,6.0,35.0,2026-03-27,Wholesale
1260,Tea Powder 250g,Grocery,5.0,117.0,2026-02-15,Wholesale
1261,Wheat Flour 5kg,Grocery,10.0,221.0,2026-03-21,Wholesale
1262,Detergent 1kg,Household,6.0,129.0,2026-01-31,Regular
1263,Shampoo,Personal Care,20.0,175.0,2026-03-06,Regular
1264,Detergent 1kg,Household,16.0,132.0,2026-05-20,Regular
1265,Dishwash Liquid,Household,7.0,93.0,2026-05-31,Wholesale
1266,Dishwash Liquid,Household,14.0,97.0,2026-04-24,Regular
1267,Rice 5kg,Grocery,18.0,348.0,2026-03-13,Wholesale
1268,Shampoo,Personal Care,6.0,175.0,2026-02-07,Regular
1269,Milk 1L,Dairy,5.0,50.0,2026-01-09,Wholesale
1270,Chips,Snacks,3.0,20.0,2026-01-13,Regular
1271,Paneer 200g,Dairy,6.0,77.0,2026-06-22,Walk-in
1272,Soap,Personal Care,19.0,37.0,2026-04-03,Regular
1273,Sugar 1kg,Grocery,11.0,44.0,2026-04-05,Walk-in
1274,Sugar 1kg,Grocery,18.0,46.0,2026-01-17,Walk-in
1275,Dishwash Liquid,Household,4.0,92.0,2026-06-27,Walk-in
1276,Namkeen 200g,Snacks,14.0,63.0,2026-05-15,Regular
1277,Shampoo,Personal Care,2.0,184.0,2026-01-28,Wholesale
1278,Sugar 1kg,Grocery,20.0,47.0,2026-06-30,Walk-in
1279,Paneer 200g,Dairy,11.0,84.0,2026-03-08,Wholesale
1280,Milk 1L,Dairy,20.0,52.0,2026-05-25,Walk-in
1281,Dishwash Liquid,Household,6.0,97.0,2026-06-06,Regular
1282,Chips,Snacks,1.0,18.0,2026-01-31,Regular
1283,Detergent 1kg,Household,4.0,135.0,2026-02-23,Wholesale
1284,Paneer 200g,Dairy,2.0,81.0,2026-03-27,Walk-in
1285,Shampoo,Personal Care,7.0,175.0,2026-06-26,Walk-in
1286,Biscuits,Snacks,10.0,26.0,2026-03-18,Wholesale
1287,Namkeen 200g,Snacks,4.0,55.0,2026-06-25,Walk-in
1288,Namkeen 200g,Snacks,19.0,61.0,2026-06-07,Regular
1289,Soap,Personal Care,11.0,33.0,2026-03-28,Wholesale
1290,Dishwash Liquid,Household,2.0,97.0,2026-06-15,Regular
1291,Dishwash Liquid,Household,15.0,,2026-05-18,Walk-in
1292,Detergent 1kg,Household,2.0,131.0,2026-05-14,Walk-in
1293,Namkeen 200g,Snacks,18.0,63.0,2026-01-05,Regular
1294,Namkeen 200g,Snacks,3.0,60.0,2026-02-08,Walk-in
1295,Rice 5kg,Grocery,13.0,350.0,2026-06-10,Wholesale
1296,Soap,Personal Care,20.0,39.0,2026-04-10,Regular
1297,Cooking Oil 1L,Grocery,11.0,149.0,2026-01-09,Walk-in
1298,Paneer 200g,Dairy,16.0,76.0,2026-03-02,Walk-in
1299,Detergent 1kg,Household,7.0,129.0,2026-05-15,Walk-in
1300,Soap,Personal Care,12.0,31.0,2026-01-10,Regular
1301,Sugar 1kg,Grocery,17.0,47.0,2026-01-07,Walk-in
1302,Tea Powder 250g,Grocery,11.0,118.0,2026-05-04,Wholesale
1303,Chips,Snacks,5.0,,2026-01-26,Wholesale
1304,Tea Powder 250g,Grocery,2.0,118.0,2026-04-28,Walk-in
1305,Cooking Oil 1L,Grocery,10.0,145.0,2026-01-12,Wholesale
1306,Sugar 1kg,Grocery,15.0,45.0,2026-01-12,Regular
1307,Chips,Snacks,19.0,15.0,2026-03-21,Wholesale
1308,Shampoo,Personal Care,7.0,180.0,2026-02-19,Walk-in
1309,Biscuits,Snacks,11.0,33.0,2026-04-23,Wholesale
1310,Cooking Oil 1L,Grocery,5.0,149.0,2026-02-10,Walk-in
1311,Cooking Oil 1L,Grocery,20.0,145.0,2026-05-24,Wholesale
1312,Cooking Oil 1L,Grocery,18.0,,2026-03-31,Wholesale
1313,Namkeen 200g,Snacks,5.0,59.0,2026-06-30,Walk-in
1314,Toothpaste,Personal Care,3.0,87.0,2026-03-21,Wholesale
1315,Namkeen 200g,Snacks,15.0,63.0,2026-01-13,Regular
1316,Rice 5kg,Grocery,2.0,352.0,2026-01-28,Walk-in
1317,Wheat Flour 5kg,Grocery,14.0,216.0,2026-04-11,Regular
1318,Detergent 1kg,Household,12.0,134.0,2026-03-21,Walk-in
1319,Shampoo,Personal Care,18.0,185.0,2026-01-21,Walk-in
1320,Tea Powder 250g,Grocery,15.0,116.0,2026-01-25,Walk-in
1321,Chips,Snacks,15.0,25.0,2026-05-01,Regular
1322,Toothpaste,Personal Care,20.0,87.0,2026-03-08,Walk-in
1323,Curd 500g,Dairy,11.0,37.0,2026-03-25,Walk-in
1324,Dishwash Liquid,Household,3.0,90.0,2026-05-02,Regular
1325,Milk 1L,Dairy,15.0,57.0,2026-02-13,Walk-in
1326,Milk 1L,Dairy,19.0,59.0,2026-02-02,Wholesale
1327,Cooking Oil 1L,Grocery,4.0,151.0,2026-03-25,Wholesale
1328,Sugar 1kg,Grocery,18.0,44.0,2026-04-29,Walk-in
1329,Paneer 200g,Dairy,20.0,78.0,2026-03-04,Wholesale
1330,Soap,Personal Care,13.0,37.0,2026-01-17,Walk-in
1331,Shampoo,Personal Care,14.0,184.0,2026-04-22,Wholesale
1332,Namkeen 200g,Snacks,8.0,63.0,2026-02-14,Wholesale
1333,Sugar 1kg,Grocery,16.0,49.0,2026-01-30,Wholesale
1334,Detergent 1kg,Household,18.0,130.0,2026-01-25,Walk-in
1335,Soap,Personal Care,13.0,34.0,2026-01-18,Wholesale
1336,Cooking Oil 1L,Grocery,20.0,155.0,2026-04-08,Walk-in
1337,Dishwash Liquid,Household,2.0,100.0,2026-01-24,Regular
1338,Tea Powder 250g,Grocery,1.0,124.0,2026-02-07,Wholesale
1339,Tea Powder 250g,Grocery,18.0,122.0,2026-03-16,Walk-in
1340,Detergent 1kg,Household,7.0,128.0,2026-06-24,Walk-in
1341,Chips,Snacks,10.0,24.0,2026-04-22,Wholesale
1342,Milk 1L,Dairy,19.0,51.0,2026-01-03,Wholesale
1343,Curd 500g,Dairy,10.0,37.0,2026-01-16,Walk-in
1344,Wheat Flour 5kg,Grocery,18.0,,2026-04-02,Regular
1345,Chips,Snacks,8.0,15.0,2026-04-21,Wholesale
1346,Curd 500g,Dairy,11.0,45.0,2026-04-08,Walk-in
1347,Curd 500g,Dairy,18.0,41.0,2026-02-24,Wholesale
1348,Soap,Personal Care,5.0,37.0,2026-02-18,Wholesale
1349,Curd 500g,Dairy,14.0,40.0,2026-02-09,Walk-in
1350,Tea Powder 250g,Grocery,,117.0,2026-01-19,Wholesale
1351,Rice 5kg,Grocery,16.0,347.0,2026-06-18,Walk-in
1352,Tea Powder 250g,Grocery,5.0,116.0,2026-06-14,Walk-in
1353,DETERGENT 1KG  ,Household,14.0,134.0,2026-06-09,Regular
1354,Detergent 1kg,Household,14.0,133.0,2026-05-22,Walk-in
1355,Curd 500g,Dairy,8.0,40.0,2026-02-17,Walk-in
1356,Rice 5kg,Grocery,16.0,354.0,2026-03-02,Wholesale
1357,Biscuits,Snacks,18.0,31.0,2026-05-28,Walk-in
1358,Wheat Flour 5kg,Grocery,19.0,215.0,2026-05-04,Wholesale
1359,Milk 1L,Dairy,19.0,51.0,2026-05-04,Wholesale
1360,Sugar 1kg,Grocery,17.0,42.0,2026-03-13,Walk-in
1361,Sugar 1kg,Grocery,20.0,48.0,2026-01-23,Regular
1362,Dishwash Liquid,Household,3.0,100.0,2026-06-25,Wholesale
1363,Chips,Snacks,2.0,24.0,2026-03-29,Wholesale
1364,Rice 5kg,Grocery,15.0,352.0,2026-05-12,Walk-in
1365,Namkeen 200g,Snacks,12.0,61.0,2026-03-17,Walk-in
1366,Soap,Personal Care,20.0,30.0,2026-03-19,Wholesale
1367,Biscuits,Snacks,16.0,25.0,2026-05-29,Regular
1368,Wheat Flour 5kg,Grocery,10.0,225.0,2026-06-09,Regular
1369,Chips,Snacks,,22.0,2026-02-02,Wholesale
1370,Sugar 1kg,Grocery,9.0,44.0,2026-02-03,Wholesale
1371,Biscuits,Snacks,,29.0,2026-01-04,Wholesale
1372,Cooking Oil 1L,Grocery,6.0,154.0,2026-06-01,Wholesale
1373,Tea Powder 250g,Grocery,15.0,125.0,2026-04-05,Regular
1374,Biscuits,Snacks,16.0,28.0,2026-02-16,Wholesale
1375,Wheat Flour 5kg,Grocery,3.0,220.0,2026-02-07,Wholesale
1376,Tea Powder 250g,Grocery,,122.0,2026-04-09,Regular
1377,Detergent 1kg,Household,6.0,135.0,2026-02-23,Wholesale
1378,Milk 1L,Dairy,9.0,50.0,2026-01-30,Regular
1379,Soap,Personal Care,13.0,37.0,2026-05-02,Walk-in
1380,Dishwash Liquid,Household,8.0,98.0,2026-04-08,Wholesale
1381,Curd 500g,Dairy,9.0,42.0,2026-02-07,Wholesale
1382,Paneer 200g,Dairy,10.0,75.0,2026-04-25,Walk-in
1383,Namkeen 200g,Snacks,2.0,63.0,2026-01-25,Wholesale
1384,Milk 1L,Dairy,20.0,56.0,2026-06-16,Walk-in
1385,Namkeen 200g,Snacks,9.0,59.0,2026-01-26,Walk-in
1386,Curd 500g,Dairy,8.0,42.0,2026-06-22,Wholesale
1387,Shampoo,Personal Care,11.0,183.0,2026-06-23,Wholesale
1388,Soap,Personal Care,18.0,35.0,2026-01-03,Wholesale
1389,Rice 5kg,Grocery,1.0,346.0,2026-04-16,Regular
1390,Cooking Oil 1L,Grocery,15.0,155.0,2026-03-31,Regular
1391,Chips,Snacks,7.0,19.0,2026-01-09,Regular
1392,Sugar 1kg,Grocery,20.0,40.0,2026-06-18,Regular
1393,Cooking Oil 1L,Grocery,3.0,146.0,2026-06-04,Regular
1394,Curd 500g,Dairy,19.0,45.0,2026-02-17,Regular
1395,Soap,Personal Care,10.0,34.0,2026-04-30,Wholesale
1396,Sugar 1kg,Grocery,,50.0,2026-03-12,Walk-in
1397,Namkeen 200g,Snacks,6.0,59.0,2026-01-19,Walk-in
1398,Wheat Flour 5kg,Grocery,13.0,221.0,2026-03-27,Regular
1399,Biscuits,Snacks,6.0,29.0,2026-04-23,Regular
1400,Dishwash Liquid,Household,,93.0,2026-04-11,Regular
1401,Dishwash Liquid,Household,5.0,91.0,2026-05-19,Walk-in
1402,Shampoo,Personal Care,4.0,184.0,2026-04-24,Wholesale
1403,Biscuits,Snacks,2.0,26.0,2026-01-19,Regular
1404,Biscuits,Snacks,1.0,32.0,2026-05-08,Regular
1405,Rice 5kg,Grocery,13.0,345.0,2026-03-10,Regular
1406,Namkeen 200g,Snacks,,61.0,2026-01-01,Wholesale
1407,Dishwash Liquid,Household,14.0,97.0,2026-04-14,Wholesale
1408,Sugar 1kg,Grocery,8.0,48.0,2026-01-01,Walk-in
1409,Dishwash Liquid,Household,19.0,91.0,2026-05-18,Walk-in
1410,Namkeen 200g,Snacks,10.0,65.0,2026-04-13,Regular
1411,Sugar 1kg,Grocery,18.0,45.0,2026-03-29,Regular
1412,DETERGENT 1KG  ,Household,7.0,129.0,2026-02-15,Wholesale
1413,Wheat Flour 5kg,Grocery,7.0,221.0,2026-03-18,Wholesale
1414,Curd 500g,Dairy,12.0,36.0,2026-05-05,Regular
1415,Detergent 1kg,Household,5.0,128.0,2026-01-10,Regular
1416,Rice 5kg,Grocery,8.0,354.0,2026-05-06,Walk-in
1417,Sugar 1kg,Grocery,10.0,48.0,2026-05-08,Wholesale
1418,Detergent 1kg,Household,2.0,125.0,2026-03-28,Regular
1419,Namkeen 200g,Snacks,13.0,55.0,2026-01-31,Regular
1420,Detergent 1kg,Household,18.0,135.0,2026-02-08,Wholesale
1421,Toothpaste,Personal Care,2.0,86.0,2026-02-06,Walk-in
1422,Rice 5kg,Grocery,,352.0,2026-01-12,Regular
1423,Tea Powder 250g,Grocery,6.0,115.0,2026-06-11,Regular
1424,Chips,Snacks,,16.0,2026-06-06,Regular
1425,Sugar 1kg,Grocery,4.0,41.0,2026-05-08,Wholesale
1426,Toothpaste,Personal Care,7.0,86.0,2026-04-20,Walk-in
1427,Curd 500g,Dairy,4.0,40.0,2026-06-25,Wholesale
1428,Tea Powder 250g,Grocery,7.0,120.0,2026-01-12,Wholesale
1429,Soap,Personal Care,3.0,35.0,2026-01-31,Walk-in
1430,Tea Powder 250g,Grocery,6.0,121.0,2026-06-28,Walk-in
1431,Soap,Personal Care,8.0,37.0,2026-05-29,Regular
1432,Tea Powder 250g,Grocery,20.0,116.0,2026-04-07,Regular
1433,Rice 5kg,Grocery,3.0,352.0,2026-01-02,Regular
1434,Soap,Personal Care,19.0,31.0,2026-03-14,Walk-in
1435,Dishwash Liquid,Household,7.0,92.0,2026-02-06,Wholesale
1436,Biscuits,Snacks,15.0,33.0,2026-04-16,Regular
1437,Soap,Personal Care,2.0,39.0,2026-06-02,Regular
1438,Dishwash Liquid,Household,3.0,99.0,2026-06-10,Walk-in
1439,Milk 1L,Dairy,1.0,56.0,2026-05-23,Regular
1440,Shampoo,Personal Care,17.0,176.0,2026-01-25,Wholesale
1441,Milk 1L,Dairy,17.0,58.0,2026-02-26,Walk-in
1442,Shampoo,Personal Care,2.0,179.0,2026-02-19,Regular
1443,Tea Powder 250g,Grocery,16.0,125.0,2026-05-08,Regular
1444,Soap,Personal Care,2.0,40.0,2026-01-14,Wholesale
1445,Milk 1L,Dairy,7.0,54.0,2026-04-22,Walk-in
1446,Namkeen 200g,Snacks,15.0,64.0,2026-01-12,Regular
1447,Wheat Flour 5kg,Grocery,6.0,223.0,2026-02-10,Regular
1448,Dishwash Liquid,Household,4.0,98.0,2026-01-19,Regular
1449,Detergent 1kg,Household,19.0,134.0,2026-03-25,Walk-in
1450,Shampoo,Personal Care,11.0,185.0,2026-02-28,Regular
1451,Namkeen 200g,Snacks,,58.0,2026-03-02,Wholesale
1452,Paneer 200g,Dairy,13.0,78.0,2026-02-26,Regular
1453,Dishwash Liquid,Household,16.0,99.0,2026-01-14,Walk-in
1454,Tea Powder 250g,Grocery,20.0,118.0,2026-04-27,Regular
1455,Curd 500g,Dairy,5.0,40.0,2026-04-28,Wholesale
1456,Shampoo,Personal Care,12.0,185.0,2026-03-11,Regular
1457,Namkeen 200g,Snacks,,57.0,2026-06-27,Wholesale
1458,Wheat Flour 5kg,Grocery,5.0,219.0,2026-01-29,Walk-in
1459,Detergent 1kg,Household,6.0,131.0,2026-03-29,Regular
1460,Chips,Snacks,6.0,24.0,2026-06-13,Wholesale
1461,Soap,Personal Care,18.0,39.0,2026-02-28,Regular
1462,Paneer 200g,Dairy,,83.0,2026-02-25,Wholesale
1463,Dishwash Liquid,Household,9.0,97.0,2026-01-04,Wholesale
1464,Paneer 200g,Dairy,8.0,78.0,2026-03-25,Walk-in
1465,Toothpaste,Personal Care,5.0,94.0,2026-05-27,Regular
1466,Paneer 200g,Dairy,2.0,75.0,2026-05-01,Wholesale
1467,Wheat Flour 5kg,Grocery,17.0,221.0,2026-04-11,Walk-in
1468,Cooking Oil 1L,Grocery,16.0,152.0,2026-03-03,Regular
1469,Rice 5kg,Grocery,7.0,351.0,2026-02-03,Walk-in
1470,Chips,Snacks,3.0,18.0,2026-01-05,Walk-in
1471,Chips,Snacks,15.0,17.0,2026-05-27,Wholesale
1472,Rice 5kg,Grocery,15.0,352.0,2026-02-05,Wholesale
1473,Curd 500g,Dairy,12.0,37.0,2026-06-10,Walk-in
1474,Rice 5kg,Grocery,3.0,355.0,2026-04-09,Wholesale
1475,Namkeen 200g,Snacks,2.0,63.0,2026-03-17,Walk-in
1476,Biscuits,Snacks,18.0,34.0,2026-05-28,Regular
1477,Sugar 1kg,Grocery,11.0,49.0,2026-01-15,Wholesale
1478,Milk 1L,Dairy,4.0,50.0,2026-04-09,Walk-in
1479,Detergent 1kg,Household,2.0,134.0,2026-04-04,Walk-in
1480,Soap,Personal Care,18.0,40.0,2026-06-30,Regular
1481,Shampoo,Personal Care,11.0,177.0,2026-03-03,Wholesale
1482,Cooking Oil 1L,Grocery,16.0,155.0,2026-05-29,Wholesale
1483,Shampoo,Personal Care,11.0,178.0,2026-04-01,Walk-in
1484,Paneer 200g,Dairy,2.0,79.0,2026-01-17,Walk-in
1485,Milk 1L,Dairy,16.0,57.0,2026-05-09,Wholesale
1486,Cooking Oil 1L,Grocery,18.0,152.0,2026-06-23,Wholesale
1487,Chips,Snacks,20.0,22.0,2026-04-05,Wholesale
1488,Sugar 1kg,Grocery,15.0,43.0,2026-01-23,Regular
1489,Curd 500g,Dairy,10.0,37.0,2026-01-20,Regular
1490,Soap,Personal Care,4.0,34.0,2026-06-28,Regular
1491,Dishwash Liquid,Household,7.0,92.0,2026-05-14,Wholesale
1492,Rice 5kg,Grocery,14.0,349.0,2026-06-24,Wholesale
1493,Tea Powder 250g,Grocery,12.0,122.0,2026-04-18,Walk-in
1494,Rice 5kg,Grocery,7.0,349.0,2026-01-17,Regular
1495,Toothpaste,Personal Care,11.0,93.0,2026-04-16,Wholesale
1496,Namkeen 200g,Snacks,11.0,65.0,2026-05-05,Wholesale
1497,Detergent 1kg,Household,10.0,132.0,2026-05-26,Regular
1498,Chips,Snacks,,17.0,2026-02-28,Walk-in
1499,Milk 1L,Dairy,2.0,54.0,2026-02-07,Walk-in
1500,Chips,Snacks,6.0,22.0,2026-06-08,Regular
1501,Chips,Snacks,6.0,17.0,2026-06-27,Wholesale
1502,Tea Powder 250g,Grocery,8.0,,2026-01-30,Regular
1503,Namkeen 200g,Snacks,5.0,64.0,2026-04-23,Walk-in
1504,Milk 1L,Dairy,7.0,52.0,2026-05-24,Wholesale
1505,Wheat Flour 5kg,Grocery,11.0,225.0,2026-03-30,Regular
1506,Milk 1L,Dairy,18.0,57.0,2026-02-11,Wholesale
1507,Chips,Snacks,1.0,16.0,2026-04-14,Walk-in
1508,Tea Powder 250g,Grocery,11.0,122.0,2026-02-09,Regular
1509,Namkeen 200g,Snacks,10.0,65.0,2026-05-02,Walk-in
1510,Tea Powder 250g,Grocery,15.0,124.0,2026-03-28,Wholesale
1511,Cooking Oil 1L,Grocery,2.0,152.0,2026-02-05,Wholesale
1512,Cooking Oil 1L,Grocery,1.0,149.0,2026-04-13,Wholesale
1513,Toothpaste,Personal Care,12.0,92.0,2026-01-24,Walk-in
1514,Wheat Flour 5kg,Grocery,7.0,224.0,2026-05-30,Wholesale
1515,Toothpaste,Personal Care,7.0,89.0,2026-01-06,Regular
1516,Detergent 1kg,Household,3.0,135.0,2026-05-12,Walk-in
1517,Shampoo,Personal Care,11.0,182.0,2026-06-04,Wholesale
1518,Wheat Flour 5kg,Grocery,12.0,225.0,2026-04-12,Regular
1519,Paneer 200g,Dairy,13.0,80.0,2026-04-06,Regular
1520,Chips,Snacks,12.0,20.0,2026-03-20,Walk-in
1521,Sugar 1kg,Grocery,15.0,43.0,2026-04-17,Walk-in
1522,Chips,Snacks,14.0,17.0,2026-04-17,Regular
1523,Sugar 1kg,Grocery,7.0,42.0,2026-03-19,Walk-in
1524,Namkeen 200g,Snacks,19.0,56.0,2026-04-07,Regular
1525,Rice 5kg,Grocery,9.0,351.0,2026-04-17,Regular
1526,Detergent 1kg,Household,5.0,134.0,2026-02-21,Regular
1527,Curd 500g,Dairy,18.0,39.0,2026-05-06,Regular
1528,Chips,Snacks,10.0,24.0,2026-05-07,Wholesale
1529,Detergent 1kg,Household,1.0,128.0,2026-01-01,Regular
1530,Biscuits,Snacks,16.0,29.0,2026-02-01,Wholesale
1531,Chips,Snacks,6.0,21.0,2026-05-06,Wholesale
1532,Toothpaste,Personal Care,4.0,85.0,2026-03-12,Walk-in
1533,Sugar 1kg,Grocery,,49.0,2026-05-29,Walk-in
1534,Paneer 200g,Dairy,16.0,79.0,2026-06-27,Regular
1535,Milk 1L,Dairy,19.0,58.0,2026-01-05,Walk-in
1536,Soap,Personal Care,2.0,39.0,2026-02-07,Walk-in
1537,Detergent 1kg,Household,12.0,127.0,2026-02-11,Regular
1538,Biscuits,Snacks,14.0,30.0,2026-06-12,Walk-in
1539,Wheat Flour 5kg,Grocery,10.0,219.0,2026-05-16,Wholesale
1540,Sugar 1kg,Grocery,7.0,48.0,2026-06-10,Regular
1541,Cooking Oil 1L,Grocery,6.0,154.0,2026-05-20,Walk-in
1542,Namkeen 200g,Snacks,10.0,65.0,2026-03-11,Wholesale
1543,Milk 1L,Dairy,18.0,51.0,2026-05-29,Walk-in
1544,Tea Powder 250g,Grocery,5.0,115.0,2026-05-13,Walk-in
1545,Milk 1L,Dairy,14.0,57.0,2026-03-29,Regular
1546,Cooking Oil 1L,Grocery,5.0,148.0,2026-05-09,Regular
1547,Shampoo,Personal Care,20.0,183.0,2026-06-26,Wholesale
1548,Cooking Oil 1L,Grocery,15.0,151.0,2026-01-20,Regular
1549,Tea Powder 250g,Grocery,16.0,115.0,2026-03-31,Walk-in
1550,Milk 1L,Dairy,15.0,,2026-06-02,Wholesale
1551,Namkeen 200g,Snacks,10.0,57.0,2026-01-08,Wholesale
1552,Cooking Oil 1L,Grocery,5.0,148.0,2026-06-27,Regular
1553,Toothpaste,Personal Care,5.0,89.0,2026-02-23,Regular
1554,Sugar 1kg,Grocery,4.0,46.0,2026-01-20,Regular
1555,Dishwash Liquid,Household,2.0,96.0,2026-02-20,Regular
1556,Wheat Flour 5kg,Grocery,17.0,225.0,2026-06-01,Regular
1557,Dishwash Liquid,Household,9.0,91.0,2026-01-12,Regular
1558,Chips,Snacks,1.0,25.0,2026-01-25,Regular
1559,Shampoo,Personal Care,7.0,184.0,2026-02-17,Wholesale
1560,Milk 1L,Dairy,3.0,50.0,2026-02-07,Wholesale
1561,Biscuits,Snacks,12.0,34.0,2026-04-01,Regular
1562,Toothpaste,Personal Care,19.0,93.0,2026-01-18,Regular
1563,Rice 5kg,Grocery,7.0,353.0,2026-02-19,Walk-in
1564,Soap,Personal Care,1.0,38.0,2026-01-26,Regular
